scaffold	length	coverage	breadth	nucl_diversity	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_median	nucl_diversity_rarefied	nucl_diversity_rarefied_median	breadth_rarefied	conANI_reference	popANI_reference	SNS_count	SNV_count	divergent_site_count	population_divergent_sites	consensus_divergent_sites
NZ_AZGE01000027.1	26032	0.0105255070682237	0.0105255070682237		0	0.1020525392588567	0.000632526010575	0.0	0.0092509668027529				0.0	0.0	0.0	0	0	0	0	0
NZ_AZGE01000030.1	21645	0.1171633171633171	0.0432432432432432	0.004974093153069	0	0.6091196449510331	0.004140319382381	0.0089166089166089	0.098283589432693	0.0			0.0	0.9948186528497408	0.9948186528497408	1	0	1	1	1
NZ_AZGE01000031.1	21180	0.0933899905571293	0.0502360717658168		0	0.4583335272732698	0.0031494078238316	0.0	0.0791548245244091				0.0	0.0	0.0	0	0	0	0	0
NZ_AZGE01000037.1	13714	0.0616158669972291	0.0210733556949103		0	0.4220596622446234	0.0036041894331047	0.0	0.0529532404957109				0.0	0.0	0.0	0	0	0	0	0
NZ_AZGE01000038.1	12491	0.0441117604675366	0.0231366583940437		0	0.290027786949763	0.0025951256458854	0.0	0.0382018604601279				0.0	0.0	0.0	0	0	0	0	0
NZ_AZGE01000039.1	11617	0.661530515623655	0.146337264353964	0.0009422750545884	0	2.1832849247250863	0.0202573258662395	0.0507015580614616	0.4424100510731109	0.0			0.0	0.9575551782682512	0.9575551782682512	25	1	26	25	25
NZ_AZGE01000046.1	6815	0.1253118121790168	0.0425531914893617		0	0.596761093118169	0.0072293530812194	0.0	0.1047482632585048				0.0	0.0	0.0	0	0	0	0	0
NZ_AZGE01000047.1	6512	0.3292383292383292	0.1300675675675675	0.0025396826406004	0	1.0039933336237072	0.0124424808639922	0.0290233415233415	0.2522730776355945	0.0			0.0	0.9735449735449736	0.9735449735449736	5	1	6	5	5
NZ_AZGE01000048.1	5082	18.86462022825659	0.7829594647776466	0.0065166911498703	12	20.136707406782072	0.2824970143467191	0.7011019283746557	0.9999999416881008	0.0	0.0083798106160449	0.0	0.1247540338449429	0.9896154925624474	0.9929834409205726	20	55	75	25	37
NZ_AZGE01000050.1	4505	0.251054384017758	0.0643729189789123		0	0.9610687599252772	0.014320403978038	0.0	0.1988291198036459				0.0	0.0	0.0	0	0	0	0	0
NZ_AZGE01000052.1	3268	2.018359853121175	0.2802937576499388	0.0076034287374714	0	3.8333115395018216	0.0670655590672447	0.1796205630354957	0.8317344260337901	0.0			0.0	0.9829642248722316	0.989778534923339	6	4	10	6	10
NZ_AZGE01000054.1	2362	0.5262489415749365	0.1452159187129551	0.0033684209773414	0	1.3733388188175222	0.0282637447589312	0.0402201524132091	0.3716624867548219	0.0			0.0	1.0	1.0	0	0	0	0	0
NZ_AZGE01000059.1	1610	1.9260869565217391	0.1857142857142857	0.0040068398261892	0	4.086958834411926	0.1018878132304525	0.1801242236024844	0.8174506593197931	0.0			0.0	0.9551724137931036	0.9586206896551724	12	2	14	12	13
NZ_AZGE01000060.1	1564	0.1534526854219949	0.1534526854219949		0	0.3604233049606714	0.0091166099829261	0.0	0.1267197203455344				0.0	0.0	0.0	0	0	0	0	0
NZ_AZGE01000062.1	1341	0.8090976882923192	0.2073079791200596		0	1.5916282210011463	0.0434799696024766	0.0	0.5105305642826385				0.0	0.0	0.0	0	0	0	0	0
NZ_AZGE01000063.1	1021	2.187071498530852	0.6885406464250735	0.0	1	2.415115099525797	0.0756201870544791	0.2722820763956905	0.855023574596344	0.0			0.0	0.9928057553956836	0.9928057553956836	2	0	2	2	2
NZ_AZGF01000055.1	6011	0.7833971053069373	0.2906338379637331	0.0027350426739097	0	1.3854523191419506	0.017871226041757	0.0389286308434536	0.4992957361907771	0.0			0.0	0.9914529914529916	0.9914529914529916	2	0	2	2	2
NZ_AZGJ01000056.1	11655	0.3298155298155298	0.0503646503646503	0.000447938435769	0	1.581103261952966	0.0146461247099679	0.0316602316602316	0.2526540731037966	0.0			0.0	1.0	1.0	0	0	0	0	0
NZ_AZGJ01000070.1	6217	1.257519704037317	0.1896413060961878	0.0027228034351887	0	3.261108037454524	0.0413627765559726	0.1232105517130448	0.6705695084770757	0.0			0.0	0.9908616187989556	0.9921671018276762	6	1	7	6	7
NZ_AZGJ01000082.1	3624	5.728752759381899	0.4663355408388521	0.0121088714100593	0	10.320236180634714	0.1714570982005288	0.3322295805739514	0.993644843107053	0.0			0.0	0.978405315614618	0.9867109634551496	16	31	47	16	26
NZ_AZGM01000001.1	14770	0.0100203114421123	0.0100203114421123		0	0.0995987188708542	0.0008195551938318	0.0	0.0088089072164008				0.0	0.0	0.0	0	0	0	0	0
NZ_AZGM01000003.1	24284	0.6507577005435677	0.1388980398616373	0.0014686653948133	0	2.1202045900423263	0.0136058788773599	0.0646516224674682	0.4370807277009623	0.0			0.0	0.9687898089171976	0.9694267515923568	48	4	52	48	49
NZ_AZGM01000004.1	24458	0.0580995993131081	0.0186442063946357	0.0	0	0.4533355751881093	0.0028987997124874	0.0048245972687873	0.0500082191800723	0.0			0.0	0.9661016949152542	0.9661016949152542	4	0	4	4	4
NZ_AZGM01000005.1	876	4.1118721461187215	0.3824200913242009	0.0010596589795474	0	5.674286764433329	0.1918259040604214	0.3310502283105023	0.9735045724198536	0.0			0.0	0.9724137931034482	0.9724137931034482	8	0	8	8	8
NZ_AZGM01000006.1	21349	1.4698112323762238	0.3092884912642278	0.0023270900273689	0	2.947650054222797	0.0201742466233635	0.1430043561759333	0.7268798083385734	0.0			0.0	0.986570586308549	0.9875532263347528	38	12	50	38	41
NZ_AZGM01000008.1	1618	25.15945611866502	0.9833127317676144	0.0043965095556347	21	16.39784386021966	0.40778546027351	0.965389369592089	0.9999999997751976	0.0	0.0025684209246384	0.0	0.1174289245982694	0.9929577464788732	0.9948783610755442	7	12	19	8	11
NZ_AZGM01000013.1	39539	0.2089076607906118	0.0578416247249551	0.0009206946623527	0	1.0207689571162388	0.0051335772964346	0.0149219757707579	0.1684513426296262	0.0			0.0	0.976271186440678	0.976271186440678	14	1	15	14	14
NZ_AZGM01000015.1	22621	0.0240926572653728	0.0240926572653728		0	0.153336887705686	0.0010195307846426	0.0	0.0210491249029579				0.0	0.0	0.0	0	0	0	0	0
NZ_AZGM01000016.1	64361	0.0799397150448252	0.0149624772766116	0.0019073763063975	0	0.9872299572796768	0.0038914397227854	0.005655598887525	0.0681531188306791	0.0			0.0	0.9615384615384616	0.9615384615384616	14	1	15	14	14
NZ_AZGM01000019.1	12078	3.638681900976983	0.1610365954628249	0.0074848501807283	0	12.493055556717271	0.1136813279633052	0.129491637688359	0.9597625095043164	0.0	0.0050220640104435	0.0	0.0232654412982281	0.9910485933503836	0.9955242966751918	7	26	33	7	14
NZ_AZGM01000020.1	46947	0.0467122499840245	0.0184889343302021		0	0.3654096161997426	0.0016864779795063	0.0	0.0404078386710206				0.0	0.0	0.0	0	0	0	0	0
NZ_AZGM01000021.1	11365	0.0479542454905411	0.0243730752309722		0	0.3046587867584189	0.0028579070234141	0.0	0.0414596293072789				0.0	0.0	0.0	0	0	0	0	0
NZ_AZGM01000022.1	134953	0.5563492475158018	0.142079094203167	0.0034664094406855	0	1.7950367447436222	0.0048863399756349	0.0428445458789356	0.3881428174543591	0.0			0.0	0.9725008647526808	0.9735385679695608	153	37	190	153	159
NZ_AZGM01000027.1	37236	1.5413041142979913	0.1123643785583843	0.0053298644458826	0	8.039680758973201	0.0416642074510235	0.0670319046084434	0.7435884563530575	0.0	0.0074718448432903	0.0	0.0110645611773552	0.9823717948717948	0.9839743589743588	40	40	80	40	44
NZ_AZGM01000029.1	11117	0.0398488800935504	0.0398488800935504		0	0.1956040563200064	0.0018552549014262	0.0	0.0345747113699553				0.0	0.0	0.0	0	0	0	0	0
NZ_AZGM01000030.1	3118	0.2713277742142398	0.0930083386786401		0	0.8522047591842302	0.015264252942552	0.0	0.2130435939228547				0.0	0.0	0.0	0	0	0	0	0
NZ_AZGM01000031.1	12212	0.0229282672780871	0.0229282672780871		0	0.1496748537253728	0.001354481965047	0.0	0.0200420927312463				0.0	0.0	0.0	0	0	0	0	0
NZ_AZGM01000032.1	38777	1.2408128529798592	0.172550738840034	0.0060534149215711	0	4.458035700392843	0.0226392501751564	0.0837867808236841	0.6656736773936218	0.0			0.0	0.9716835949522932	0.9775315481686672	71	42	113	73	92
NZ_AZGM01000033.1	781	2.893725992317542	0.4263764404609475	0.0020161290322581	0	3.5567791140689384	0.1273531213628781	0.3175416133162612	0.9223202016738996	0.0			0.0	0.9717741935483872	0.9758064516129032	6	1	7	6	7
NZ_AZGM01000035.1	20373	0.2906297550679821	0.1562361949639228		0	0.8083456730574873	0.0056634397438759	0.0	0.2263425494659523				0.0	0.0	0.0	0	0	0	0	0
NZ_AZGM01000037.1	20153	0.1489604525380836	0.0537388974346251	0.0	0	0.7415753776002557	0.0052239164740505	0.0114126928993202	0.123248851131717	0.0			0.0	0.9608695652173912	0.9608695652173912	9	0	9	9	9
NZ_AZGM01000038.1	24600	0.1495934959349593	0.0235772357723577	0.0006834978050839	0	1.0359296507285185	0.0066049804656981	0.0117479674796747	0.1237387981913241	0.0			0.0	0.9584775086505192	0.9584775086505192	12	0	12	12	12
NZ_AZGM01000039.1	14760	0.2785907859078591	0.0752710027100271	0.0	0	1.0630029397362926	0.0087499586203584	0.0227642276422764	0.2180743846185003	0.0			0.0	0.9672619047619048	0.9672619047619048	11	0	11	11	11
NZ_AZGM01000040.1	14769	0.1071839664161419	0.0534904191211321		0	0.5483790665163597	0.0045125292095265	0.0	0.0903027638384565				0.0	0.0	0.0	0	0	0	0	0
NZ_AZGM01000042.1	8933	0.3483712078808911	0.0793686331579536	0.0015138408304498	0	1.5948629051514096	0.0168752027611443	0.0323519534310981	0.2647993152477575	0.0			0.0	0.9653979238754326	0.9653979238754326	10	0	10	10	10
NZ_AZGM01000043.1	8981	0.1242623315889099	0.0933080948669413		0	0.4131944796109151	0.0043602997125912	0.0	0.1039182566875269				0.0	0.0	0.0	0	0	0	0	0
NZ_AZGM01000044.1	37561	0.2471180213519342	0.0575597028833098	0.0030922218932125	0	1.3504271685657367	0.0069680037371509	0.0176246638800883	0.1960395582794701	0.0			0.0	0.9667673716012084	0.9667673716012084	22	1	23	22	22
NZ_BMDS01000002.1	420971	0.0061809483313577	0.0030928496262212		0	0.1162590802162641	0.0001791848588913	0.0	0.0054429107681522				0.0	0.0	0.0	0	0	0	0	0
NZ_BMDS01000004.1	241387	0.1020477490502802	0.0222298632486422	0.0021167243204178	0	0.8507968581110281	0.0017316887613235	0.0108663681142729	0.0861676623837253	0.0			0.0	0.9733130003812428	0.975600457491422	64	10	74	64	70
NZ_BMDS01000005.1	212842	0.0466637223856193	0.0138459514569492	0.0009453170274564	0	0.4393285071162212	0.0009522735885774	0.0035895171065861	0.0403667193912666	0.0			0.0	0.9790575916230366	0.9790575916230366	16	1	17	16	16
NZ_BMDS01000009.1	46822	0.0179189270001281	0.0061723121609499		0	0.2287468120350708	0.0010571453592334	0.0	0.0156978957554444				0.0	0.0	0.0	0	0	0	0	0
NZ_BMDS01000022.1	967	1.3226473629782831	0.5491209927611168		1	1.3541975887438449	0.0435705932199689	0.0	0.6889798635619897				0.0	0.0	0.0	0	0	0	0	0
NZ_CAAFSL010000090.1	1821	0.4662273476112026	0.1592531576057111		0	1.0762201692781863	0.0252269898719732	0.0	0.3374629167297179				0.0	0.0	0.0	0	0	0	0	0
NZ_CAAFSL010000118.1	35120	0.331748291571754	0.0744589977220956	0.0040478982925414	0	1.684646944070035	0.0089895474263577	0.0249145785876993	0.2539284273257036	0.0			0.0	0.9897142857142858	0.9954285714285714	4	6	10	4	9
NZ_CAAFSL010000122.1	52536	0.7669978681285214	0.040448454393178	0.001681250852771	0	4.497738169246857	0.0196231987061179	0.0360705040353281	0.4919925253111546	0.0	0.0015680003166198	0.0	0.0004758641693315	0.9783641160949867	0.9783641160949867	41	6	47	41	41
NZ_CAAFSL010000180.1	1318	1.8186646433990896	0.4104704097116843	0.0	0	2.478383150829573	0.0682929008424672	0.2025796661608497	0.7992873267880609	0.0			0.0	1.0	1.0	0	0	0	0	0
NZ_CAAFSL010000199.1	3978	12.921065862242331	0.657114127702363	0.0053436062945771	6	13.658876625803458	0.2165893942986017	0.5336852689793866	0.9999889081633412	0.0	0.0	0.0	0.0030165912518853	0.988695242581253	0.9910504003768252	19	21	40	19	24
NZ_CAAFSL010000239.1	9344	0.0301797945205479	0.0301797945205479		0	0.1710817772974242	0.0017699482920009	0.0	0.0262968136240647				0.0	0.0	0.0	0	0	0	0	0
NZ_CAAFSL010000318.1	1915	35.44856396866841	0.8417754569190601	0.0045180881613402	38	24.351212659537783	0.556608234059278	0.822976501305483	0.9999999999999746	0.0	0.0022299594966023	0.0	0.2579634464751958	0.9949238578680204	0.9968274111675128	3	17	20	5	8
NZ_CAKC01000003.1	7469	0.5537555228276878	0.0488686571160797	0.0040269251965007	0	2.5688971268746728	0.0297265533907824	0.0477975632614807	0.3867399001880948	0.0			0.0	0.969187675070028	0.969187675070028	11	0	11	11	11
NZ_CAKC01000006.1	7685	0.4274560832791151	0.1190631099544567	0.0035294116858173	0	1.2679322336692025	0.0144644646561796	0.0353936239427456	0.3143882143228743	0.0			0.0	0.9669117647058824	0.9669117647058824	9	0	9	9	9
NZ_CAKC01000009.1	47880	0.0280284043441938	0.0119674185463659		0	0.2631815606443612	0.0012027709281573	0.0	0.0244453335134038				0.0	0.0	0.0	0	0	0	0	0
NZ_CAKC01000010.1	28913	0.0094767059800089	0.0094767059800089		0	0.0968860053040554	0.0005697993930847	0.0	0.0083330176955325				0.0	0.0	0.0	0	0	0	0	0
NZ_CAKC01000017.1	34814	0.0542885046245763	0.0159418624691216	0.001764705952476	0	0.5194387248833804	0.0027839638954353	0.0078129488136956	0.0468059249068822	0.0			0.0	0.9963235294117648	0.9963235294117648	1	1	2	1	1
NZ_CAKC01000020.1	5999	2.680946824470745	0.2683780630105017	0.007154547029272	0	6.893630566985139	0.0890112243766686	0.1980330055009168	0.9062642893992722	0.0			0.0	0.9865319865319864	0.9915824915824916	9	19	28	10	16
NZ_CAKC01000021.1	8065	16.89187848729076	0.3092374457532548	0.0123098907526831	0	36.53605463155253	0.4068613056420381	0.2317420954742715	0.9999996671349566	0.0	0.0125031127324602	0.0	0.1553626782393056	0.9727126805778492	0.9807383627608348	36	55	91	36	51
NZ_CAKC01000024.1	43603	0.8209985551452882	0.0278879893585303	0.010850684119643	0	6.781447183993484	0.032476496958098	0.0159392702336995	0.515647205817256	0.0	0.0126556962539877	0.0	0.0072472077609338	0.9841726618705036	0.9913669064748202	6	19	25	6	11
NZ_CAKC01000028.1	70271	0.2990707404192341	0.0309658322778955	0.0103172626586217	0	2.3426282750627125	0.0088372756999928	0.0216590058487854	0.2320874840068978	0.0			0.0	0.9776609724047306	0.980946123521682	29	24	53	29	34
NZ_CAKC01000033.1	18059	3.2090370452406	0.2161802979123982	0.0092916232198294	0	7.991439731654952	0.0594689409124837	0.1814053934326374	0.941198017634534	0.0	0.0304333319266637	0.0	0.0013289772412647	0.9667277167277168	0.9725274725274724	90	54	144	90	109
NZ_CAKC01000036.1	3521	0.0815109343936381	0.0815109343936381		0	0.2736181681977901	0.0046118332841598	0.0	0.069445054371759				0.0	0.0	0.0	0	0	0	0	0
NZ_CAKC01000043.1	31843	0.0086675250447508	0.0086675250447508		0	0.0926951943433392	0.0005194659077293	0.0	0.0076242117340501				0.0	0.0	0.0	0	0	0	0	0
NZ_CAKC01000044.1	42153	0.7635281000166062	0.0237468270348492	0.0235693546107215	0	5.712741875428389	0.0278250214984821	0.0195003914312148	0.4904337026015918	0.0	0.022667924469372	0.0	0.0050292980333546	0.9671532846715328	0.9805352798053528	14	50	64	16	27
NZ_CAKC01000046.1	19850	1.900302267002519	0.0797481108312342	0.0049124292411137	0	12.878904505773626	0.0914133463043285	0.023073047858942	0.8132467219100117	0.0	0.0063354467452431	0.0	0.0174811083123425	0.9585152838427948	0.962882096069869	17	5	22	17	19
NZ_CAKC01000048.1	38051	0.1814144174923129	0.0426270006044519	0.0040877740888208	0	1.125425073082906	0.0057695143240522	0.0168720927176683	0.1480171919024892	0.0			0.0	0.9672897196261684	0.9672897196261684	21	1	22	21	21
NZ_CAKC01000049.1	4836	4.229735318444996	0.304177005789909	0.0120568366043286	0	7.274594120336497	0.104618991214686	0.2653019023986765	0.9761233977802628	0.0			0.0	0.9586905689789555	0.9664848012470773	40	28	68	43	53
NZ_CAKC01000050.1	2358	8.072519083969466	0.7150127226463104	0.016513685316875	4	9.120822192708829	0.1878685996160196	0.4919423240033927	0.9991977051314466	0.0			0.0	0.9655172413793104	0.9767241379310344	26	43	69	27	40
NZ_CAKC01000051.1	1409	3.9510290986515257	0.6607523066004258	0.0011109769344329	2	3.998724158470259	0.106566356886793	0.3832505322924059	0.969461243408272	0.0			0.0	0.9796296296296296	0.9814814814814816	10	1	11	10	11
NZ_CAKC01000053.1	1487	10.075319435104236	0.3429724277067922	0.0014994192074556	0	15.806274328659388	0.410034227105009	0.32817753866846	0.99986313384236	0.0	0.0051512194842826	0.0	0.0275722932078009	0.9651639344262296	0.9651639344262296	17	2	19	17	17
NZ_CAKC01000066.1	20305	1.0284166461462694	0.053385865550357	0.009529813629898	0	4.895855071116654	0.0343587812783679	0.0490027086924402	0.5967069856780016	0.0			0.0	0.971859296482412	0.9778894472361808	20	27	47	22	28
NZ_CAKC01000069.1	3437	30.60692464358452	0.9226069246435844	0.0108880264763593	30	20.54732578214592	0.3505328543162184	0.918824556299098	0.9999999999981686	0.0	0.0032405253870179	0.0	0.1550771021239453	0.98068397720076	0.9892336922102596	34	84	118	34	61
NZ_CAKC01000070.1	1936	16.265495867768596	0.9979338842975206	0.0022635745942293	18	9.645566336961595	0.2192740547598252	0.8223140495867769	0.999999421271772	0.0			0.0	0.9974874371859296	0.9974874371859296	4	7	11	4	4
NZ_CAKC01000073.1	32778	1.8159436207212156	0.0863689059735188	0.0052464484433422	0	9.445965659913789	0.0521749163964389	0.0544267496491549	0.7988045020692942	0.0	0.0038723406639504	0.0	0.0114711086704496	0.983744394618834	0.984304932735426	27	25	52	28	29
NZ_CAKC01000077.1	9932	0.2551349174385823	0.0840716874748288	0.0	0	0.888774588833074	0.0089185682091893	0.0008054772452678	0.2017106330998866	0.0			0.0	1.0	1.0	0	0	0	0	0
NZ_CAKC01000078.1	8995	0.6862701500833797	0.1754307948860478	0.0006206896798364	0	1.9146506440537563	0.0201889206245828	0.0322401334074485	0.454458577965779	0.0			0.0	0.9689655172413794	0.9689655172413794	9	0	9	9	9
NZ_CAKC01000084.1	2667	31.0779902512186	0.4431946006749156	0.0115339496368566	0	44.056614640695045	0.8532593380526273	0.4338207724034496	0.9999999999987916	0.0	0.0105230771005153	0.0	0.3119610048743907	0.9835782195332756	0.993085566119274	8	34	42	8	19
NZ_CAKC01000094.1	20984	0.185331681280976	0.0276877621044605	0.0007173343576321	0	1.1143247497468218	0.0076926856537386	0.0271158978269157	0.1509590618463928	0.0			0.0	0.952548330404218	0.952548330404218	27	1	28	27	27
NZ_CAKC01000096.1	1441	7.491325468424705	0.2789729354614851	0.0147964061053474	0	13.620670028498203	0.3589361712303738	0.2768910478834143	0.9986596712893128	0.0			0.0	0.9799498746867168	0.9949874686716792	2	16	18	2	8
NZ_CAKD01000001.1	162943	0.7585597417501826	0.0136857674155993	0.0081322389473149	0	7.922792477789425	0.0196273541688233	0.0124276587518334	0.4881932936917098	0.0	0.0074694018588107	0.0	0.0071804250566148	0.9920987654320989	0.9935802469135804	11	39	50	13	16
NZ_CAKD01000002.1	82773	1.7347806651927562	0.0667246565909173	0.0099043689205451	0	9.844006158564904	0.034216072084168	0.0536890048687373	0.783856194661445	0.0	0.0057315854122584	0.0	0.0101361555096468	0.9777227722772276	0.9862736273627364	59	102	161	61	99
NZ_CAKD01000006.1	19489	12.068243624608751	0.272307455487711	0.0016815070225146	0	26.1005047950353	0.1869671342388592	0.2202781055980296	0.9999764470415344	0.0	0.0014118919501433	0.0	0.1328954795012571	0.9769392033542976	0.9774050780340088	97	19	116	97	99
NZ_CAKD01000007.1	3819	8.559308719560095	0.3961770096884001	0.0062709959495096	0	13.94042721788996	0.2256098835236468	0.32547787378895	0.9994780139003042	0.0	0.0119802473503866	0.0	0.021209740769835	0.995172968624296	0.997586484312148	3	17	20	3	6
NZ_CAKD01000008.1	74789	0.0558638302424153	0.0071668293465616	0.0023333224953646	0	0.7420222538402574	0.0027133197163065	0.0055890572142962	0.0481309080521361	0.0			0.0	0.9760765550239234	0.9760765550239234	10	1	11	10	10
NZ_CAKD01000009.1	7992	4.319444444444445	0.2157157157157157	0.0062094786643229	0	11.76173970178218	0.1315742788932718	0.1585335335335335	0.977941768684179	0.0	0.0066632259276605	0.0	0.0193943943943943	0.9865824782951856	0.994475138121547	7	19	26	7	17
NZ_CAKD01000010.1	111330	4.44138147848738	0.0992724333063864	0.0082618524487158	0	20.40268332134126	0.0611481235933548	0.0875505254648342	0.9801933956824148	0.0	0.0098015287169547	0.0	0.0293811191951854	0.9934338770903868	0.9966143428747308	32	225	257	33	64
NZ_CAKD01000012.1	49396	2.546623208356952	0.0329378897076686	0.0109148451207596	0	15.44221006538904	0.0694813040943951	0.0327961778281642	0.8944603210495081	0.0	0.0076678084490233	0.0	0.0236456393230221	0.9907407407407408	0.998148148148148	2	34	36	3	15
NZ_CAKD01000013.1	176070	0.6871755551769183	0.0092008860112455	0.009657625646414	0	7.780863403661095	0.0185432708722154	0.0091724882149145	0.4548945491413553	0.0	0.0087734121647684	0.0	0.007690123246436	0.9944272445820432	0.9993808049535604	1	35	36	1	9
NZ_CAKD01000014.1	26283	4.493741201537115	0.0618650838945325	0.0078030525536959	0	18.881848599583584	0.1164703298788559	0.0617889890803941	0.9810882807124928	0.0	0.0080216887567876	0.0	0.0491192025263478	0.9932266009852216	0.9950738916256158	7	33	40	8	11
NZ_CAKD01000015.1	8146	59.90461576233734	0.7142155659219249	0.0055429711199196	64	54.05936585266024	0.5989980416881144	0.7057451509943531	1.0	0.0	0.0054340857012461	0.0	0.5712005892462558	0.99913028352757	1.0	0	69	69	0	5
NZ_CAKD01000018.1	6071	6.273760500741229	0.2581123373414594	0.0069229168216075	0	14.021673049692176	0.1799722269954381	0.2091912370284961	0.99607241490712	0.0	0.0114887575426044	0.0	0.0278372591006423	0.9763779527559056	0.979527559055118	26	25	51	26	30
