Bin Id,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,bin_class,class_3
S14C4939,k__Bacteria (UID203),5449,102,57,96,6,0,0,0,0,10.53,0.0,0.0,3,2
S14C5004,o__Lactobacillales (UID374),471,350,191,86,264,0,0,0,0,82.81,0.0,0.0,1,1
S14C5013,k__Bacteria (UID203),5449,104,58,90,14,0,0,0,0,18.97,0.0,0.0,3,2
S14C516,c__Bacilli (UID285),586,325,181,49,272,4,0,0,0,84.23,1.16,0.0,1,1
S14C569,g__Lactobacillus (UID380),58,449,129,5,444,0,0,0,0,96.9,0.0,0.0,0,0
S14C5788,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S14C589,o__Lactobacillales (UID355),490,336,184,29,304,3,0,0,0,96.75,1.14,66.67,0,0
S14C647,o__Lactobacillales (UID374),471,350,191,77,271,2,0,0,0,77.32,1.05,0.0,1,1
S14C672,f__Enterobacteriaceae (UID5124),134,1173,336,17,1153,3,0,0,0,97.89,0.26,33.33,0,0
S14C68,o__Actinomycetales (UID1572),580,286,172,210,76,0,0,0,0,18.89,0.0,0.0,3,2
S14C6982,o__Lactobacillales (UID355),490,326,181,164,158,4,0,0,0,49.72,1.24,50.0,3,2
S14C7,o__Lactobacillales (UID355),490,327,182,262,65,0,0,0,0,17.82,0.0,0.0,3,2
S14C70,o__Actinomycetales (UID1572),580,286,171,66,218,2,0,0,0,84.23,0.68,50.0,1,1
S14C74,k__Bacteria (UID203),5449,104,58,56,48,0,0,0,0,65.69,0.0,0.0,1,1
S14C773,o__Lactobacillales (UID355),490,334,183,112,216,6,0,0,0,61.51,1.16,0.0,1,1
S14C8340,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S14C85,k__Bacteria (UID203),5449,104,58,85,19,0,0,0,0,22.07,0.0,0.0,3,2
S14C86,c__Bacilli (UID285),586,325,181,22,301,2,0,0,0,91.76,0.55,0.0,0,0
S14C9870,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S15C10014,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S15C1039,o__Lactobacillales (UID355),490,334,183,7,327,0,0,0,0,97.54,0.0,0.0,0,0
S15C1113,o__Lactobacillales (UID355),490,332,181,34,297,1,0,0,0,92.42,0.55,100.0,0,0
S15C11591,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S15C1228,o__Lactobacillales (UID355),490,335,184,192,143,0,0,0,0,43.17,0.0,0.0,3,2
S15C12588,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S15C1297,o__Lactobacillales (UID374),471,350,191,49,296,5,0,0,0,87.08,0.96,80.0,1,1
S15C1752,o__Lactobacillales (UID374),471,350,191,243,107,0,0,0,0,22.77,0.0,0.0,3,2
S15C17583,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S15C18,o__Actinomycetales (UID1812),229,457,227,15,435,7,0,0,0,96.08,1.59,100.0,0,0
S15C188,o__Lactobacillales (UID355),490,336,184,14,319,3,0,0,0,93.57,1.22,100.0,0,0
S15C1887,k__Bacteria (UID203),5449,104,58,66,38,0,0,0,0,58.62,0.0,0.0,1,1
S15C193,k__Bacteria (UID203),5449,104,58,93,11,0,0,0,0,17.24,0.0,0.0,3,2
S15C2023,k__Bacteria (UID203),5449,104,58,92,12,0,0,0,0,9.4,0.0,0.0,3,2
S15C204,o__Actinomycetales (UID1572),580,288,173,216,72,0,0,0,0,27.07,0.0,0.0,3,2
S15C205,g__Lactobacillus (UID377),91,430,154,34,391,5,0,0,0,91.72,0.49,100.0,0,0
S15C22174,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S15C232,o__Actinomycetales (UID1572),580,286,171,83,203,0,0,0,0,77.54,0.0,0.0,1,1
S15C2354,f__Moraxellaceae (UID4680),86,689,365,53,500,129,7,0,0,97.76,24.62,41.33,3,2
S15C2459,p__Firmicutes (UID1022),100,295,158,7,286,2,0,0,0,96.84,1.27,0.0,0,0
S15C246,p__Bacteroidetes (UID2605),350,314,208,174,140,0,0,0,0,40.06,0.0,0.0,3,2
S15C25531,k__Bacteria (UID203),5449,104,58,98,6,0,0,0,0,8.62,0.0,0.0,3,2
S15C2584,k__Bacteria (UID203),5449,104,58,67,37,0,0,0,0,54.66,0.0,0.0,1,1
S15C2603,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S15C2620,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S15C2675,o__Bacteroidales (UID2657),160,490,267,38,278,148,26,0,0,97.75,45.88,14.16,3,2
S15C271,k__Bacteria (UID203),5449,104,58,88,16,0,0,0,0,24.14,0.0,0.0,3,2
S15C2868,k__Bacteria (UID203),5449,104,58,96,8,0,0,0,0,11.03,0.0,0.0,3,2
S15C2890,o__Bacteroidales (UID2657),160,490,267,290,197,3,0,0,0,38.17,0.87,33.33,3,2
S15C3016,k__Bacteria (UID203),5449,102,57,92,10,0,0,0,0,14.04,0.0,0.0,3,2
S15C3082,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S15C314,c__Bacilli (UID285),586,316,174,214,101,1,0,0,0,23.06,0.02,0.0,3,2
S15C3143,o__Bacteroidales (UID2716),92,487,270,202,197,86,2,0,0,52.8,20.14,40.22,3,2
S15C330,o__Lactobacillales (UID355),490,334,183,26,304,4,0,0,0,95.76,1.29,100.0,0,0
S15C3345,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S15C3351,k__Bacteria (UID203),5449,104,58,87,17,0,0,0,0,21.0,0.0,0.0,3,2
S15C3389,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S15C341,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S15C362,g__Lactobacillus (UID377),91,430,154,44,380,6,0,0,0,90.07,1.37,100.0,0,0
S15C389,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S15C392,o__Bacteroidales (UID2657),160,492,269,236,254,2,0,0,0,52.3,0.28,50.0,1,1
S15C3967,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S15C432,k__Bacteria (UID203),5449,102,57,70,32,0,0,0,0,49.65,0.0,0.0,3,2
S15C4353,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S15C442,o__Lactobacillales (UID355),490,336,184,16,317,3,0,0,0,92.12,1.09,100.0,0,0
S15C488,o__Actinomycetales (UID1809),267,396,219,90,295,11,0,0,0,73.73,2.49,72.73,1,1
S15C504,c__Betaproteobacteria (UID3959),235,418,209,194,223,1,0,0,0,52.33,0.48,100.0,2,1
S15C516,c__Bacilli (UID285),586,325,181,58,262,5,0,0,0,79.48,1.93,20.0,1,1
S15C569,k__Bacteria (UID203),5449,104,58,1,75,28,0,0,0,98.28,25.86,3.57,3,2
S15C5834,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S15C6413,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S15C672,f__Enterobacteriaceae (UID5124),134,1173,336,29,1133,11,0,0,0,96.67,0.93,63.64,0,0
S15C7,o__Lactobacillales (UID355),490,327,182,90,234,3,0,0,0,74.55,1.1,66.67,1,1
S15C70,o__Actinomycetales (UID1572),580,286,171,118,167,1,0,0,0,64.05,0.58,100.0,1,1
S15C753,k__Bacteria (UID203),5449,103,57,56,47,0,0,0,0,70.18,0.0,0.0,1,1
S15C776,k__Bacteria (UID203),5449,104,58,80,24,0,0,0,0,31.88,0.0,0.0,3,2
S15C7973,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S15C85,o__Lactobacillales (UID544),293,475,267,5,467,3,0,0,0,98.5,0.75,0.0,0,0
S15C86,c__Bacilli (UID285),586,325,181,17,305,2,1,0,0,93.0,0.97,20.0,0,0
S15C9391,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,10.5,0.0,0.0,3,2
S15C98,o__Selenomonadales (UID1024),64,334,167,104,223,7,0,0,0,77.48,3.71,85.71,1,1
S16C1054,o__Clostridiales (UID1212),172,263,149,59,200,4,0,0,0,80.59,1.81,100.0,1,1
S16C119,o__Lactobacillales (UID375),177,350,163,29,313,8,0,0,0,89.62,3.19,75.0,1,1
S16C1193,o__Clostridiales (UID1226),155,274,157,119,153,2,0,0,0,61.7,1.27,100.0,1,1
S16C12074,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S16C14,p__Proteobacteria (UID3887),1487,255,158,127,126,2,0,0,0,48.5,0.69,50.0,3,2
S16C1449,o__Clostridiales (UID1212),172,263,149,58,203,2,0,0,0,75.12,0.69,100.0,1,1
S16C15296,k__Bacteria (UID203),5449,104,58,98,6,0,0,0,0,8.62,0.0,0.0,3,2
S16C18,o__Actinomycetales (UID1812),229,457,227,261,193,3,0,0,0,40.42,0.99,33.33,3,2
S16C181,k__Bacteria (UID203),5449,104,58,91,13,0,0,0,0,15.83,0.0,0.0,3,2
S16C188,o__Lactobacillales (UID355),490,336,184,15,321,0,0,0,0,93.57,0.0,0.0,0,0
S16C1887,k__Bacteria (UID203),5449,104,58,88,16,0,0,0,0,20.69,0.0,0.0,3,2
S16C205,g__Lactobacillus (UID377),91,430,154,41,386,3,0,0,0,91.33,0.86,66.67,0,0
S16C2082,c__Bacilli (UID284),725,279,151,136,143,0,0,0,0,44.7,0.0,0.0,3,2
S16C2289,o__Clostridiales (UID1212),172,263,149,56,203,4,0,0,0,77.25,1.59,50.0,1,1
S16C2441,o__Lactobacillales (UID374),471,349,191,97,252,0,0,0,0,79.58,0.0,0.0,1,1
S16C246,p__Bacteroidetes (UID2605),350,314,208,1,313,0,0,0,0,99.52,0.0,0.0,0,0
S16C2475,o__Lactobacillales (UID355),490,334,183,103,231,0,0,0,0,78.69,0.0,0.0,1,1
S16C2854,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S16C3128,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S16C3157,o__Lactobacillales (UID374),471,350,191,134,215,1,0,0,0,67.54,0.52,0.0,1,1
S16C32011,root (UID1),5656,56,24,55,0,1,0,0,0,0.46,0.46,0.0,3,2
S16C3342,o__Lactobacillales (UID355),490,334,183,236,98,0,0,0,0,19.67,0.0,0.0,3,2
S16C356,f__Lachnospiraceae (UID1256),33,333,171,28,303,2,0,0,0,96.24,1.17,50.0,0,0
S16C362,g__Lactobacillus (UID377),91,430,154,42,384,4,0,0,0,90.75,0.74,75.0,0,0
S16C3828,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S16C389,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S16C392,o__Bacteroidales (UID2657),160,492,269,2,489,1,0,0,0,99.26,0.37,0.0,0,0
S16C442,o__Lactobacillales (UID355),490,336,184,10,326,0,0,0,0,96.47,0.0,0.0,0,0
S16C4469,o__Lactobacillales (UID374),471,350,191,284,66,0,0,0,0,8.38,0.0,0.0,3,2
S16C471,o__Lactobacillales (UID355),490,336,184,189,147,0,0,0,0,46.55,0.0,0.0,3,2
S16C556,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,3,2
S16C569,g__Lactobacillus (UID380),58,449,129,3,445,1,0,0,0,98.06,0.78,100.0,0,0
S16C5820,k__Bacteria (UID203),5449,104,58,102,2,0,0,0,0,0.31,0.0,0.0,3,2
S16C6043,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S16C670,o__Lactobacillales (UID374),471,350,191,3,346,1,0,0,0,98.69,0.26,0.0,0,0
S16C672,f__Enterobacteriaceae (UID5124),134,1173,336,1,1168,4,0,0,0,99.97,0.19,0.0,0,0
S16C68,o__Actinomycetales (UID1572),580,286,172,183,101,2,0,0,0,31.4,0.63,100.0,3,2
S16C685,p__Bacteroidetes (UID2605),350,314,208,0,314,0,0,0,0,100.0,0.0,0.0,0,0
S16C70,o__Actinomycetales (UID1572),580,286,171,232,54,0,0,0,0,14.95,0.0,0.0,3,2
S16C723,k__Bacteria (UID203),5449,104,58,96,8,0,0,0,0,4.95,0.0,0.0,3,2
S16C84,o__Clostridiales (UID1212),172,263,149,223,40,0,0,0,0,12.83,0.0,0.0,3,2
S16C90,p__Bacteroidetes (UID2605),350,314,208,8,304,2,0,0,0,96.88,0.96,50.0,0,0
S17C1015,o__Clostridiales (UID1212),172,263,149,67,192,4,0,0,0,69.9,1.34,75.0,1,1
S17C1046,o__Clostridiales (UID1212),172,263,149,54,206,3,0,0,0,81.89,0.89,100.0,1,1
S17C128,k__Bacteria (UID203),5449,103,57,81,22,0,0,0,0,29.82,0.0,0.0,3,2
S17C1368,f__Bifidobacteriaceae (UID1460),70,502,225,3,497,2,0,0,0,98.67,0.89,50.0,0,0
S17C1449,o__Clostridiales (UID1212),172,263,149,22,236,5,0,0,0,89.96,1.31,100.0,1,1
S17C177,f__Lachnospiraceae (UID1256),33,333,171,132,199,2,0,0,0,64.18,0.58,50.0,1,1
S17C18,o__Actinomycetales (UID1812),229,457,227,28,428,1,0,0,0,91.69,0.09,100.0,0,0
S17C188,o__Lactobacillales (UID355),490,336,184,26,310,0,0,0,0,88.04,0.0,0.0,1,1
S17C190,k__Bacteria (UID2982),88,229,147,59,169,1,0,0,0,70.47,0.68,0.0,1,1
S17C1938,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S17C205,g__Lactobacillus (UID377),91,430,154,14,416,0,0,0,0,94.55,0.0,0.0,0,0
S17C2105,o__Clostridiales (UID1212),172,261,147,60,201,0,0,0,0,75.85,0.0,0.0,1,1
S17C2112,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S17C2177,k__Bacteria (UID203),5449,104,58,87,17,0,0,0,0,27.59,0.0,0.0,3,2
S17C2181,k__Bacteria (UID203),5449,98,58,71,27,0,0,0,0,41.38,0.0,0.0,3,2
S17C224,k__Bacteria (UID203),5449,103,58,88,15,0,0,0,0,22.41,0.0,0.0,3,2
S17C234,root (UID1),5656,56,24,54,2,0,0,0,0,8.33,0.0,0.0,3,2
S17C23615,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S17C2363,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S17C2566,o__Bacteroidales (UID2657),160,492,269,75,417,0,0,0,0,90.53,0.0,0.0,0,0
S17C277,o__Clostridiales (UID1212),172,263,149,167,95,1,0,0,0,33.97,0.67,0.0,3,2
S17C2991,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S17C313,c__Bacilli (UID285),586,325,181,46,272,7,0,0,0,89.88,3.5,0.0,1,1
S17C32467,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S17C341,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S17C362,g__Lactobacillus (UID377),91,430,154,57,372,1,0,0,0,89.82,0.16,0.0,1,1
S17C367,o__Clostridiales (UID1212),172,263,149,198,64,1,0,0,0,21.73,0.22,0.0,3,2
S17C4177,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S17C439,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S17C442,o__Lactobacillales (UID355),490,336,184,55,279,2,0,0,0,86.7,0.54,0.0,1,1
S17C5259,k__Bacteria (UID203),5449,104,58,81,23,0,0,0,0,34.48,0.0,0.0,3,2
S17C556,c__Bacilli (UID285),586,325,181,22,302,1,0,0,0,97.49,0.55,0.0,0,0
S17C569,g__Lactobacillus (UID380),58,449,129,1,448,0,0,0,0,99.22,0.0,0.0,0,0
S17C620,k__Bacteria (UID2329),174,149,89,83,66,0,0,0,0,29.4,0.0,0.0,3,2
S17C640,c__Bacilli (UID285),586,324,180,4,319,1,0,0,0,98.33,0.56,0.0,0,0
S17C672,f__Enterobacteriaceae (UID5124),134,1173,336,4,1161,8,0,0,0,99.51,0.89,62.5,0,0
S17C68,o__Actinomycetales (UID1572),580,286,172,91,194,1,0,0,0,68.1,0.29,100.0,1,1
S17C685,p__Bacteroidetes (UID2605),350,314,208,0,314,0,0,0,0,100.0,0.0,0.0,0,0
S17C686,o__Clostridiales (UID1212),172,263,149,2,261,0,0,0,0,98.66,0.0,0.0,0,0
S17C6879,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S17C70,o__Actinomycetales (UID1572),580,286,171,16,266,4,0,0,0,92.5,1.51,75.0,0,0
S17C74,p__Firmicutes (UID240),1318,178,104,122,56,0,0,0,0,34.89,0.0,0.0,3,2
S17C84,o__Clostridiales (UID1212),172,263,149,164,99,0,0,0,0,35.01,0.0,0.0,3,2
S17C85,o__Lactobacillales (UID544),293,475,267,3,469,3,0,0,0,99.25,0.75,0.0,0,0
S17C8522,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S17C868,k__Bacteria (UID2328),3167,126,75,74,51,1,0,0,0,43.56,1.33,100.0,3,2
S17C90,p__Bacteroidetes (UID2605),350,314,208,5,307,2,0,0,0,97.84,0.96,50.0,0,0
S17C9668,o__Lactobacillales (UID374),471,350,191,140,209,1,0,0,0,60.73,0.26,0.0,1,1
S18C101,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S18C1153,k__Bacteria (UID2329),174,149,89,14,133,2,0,0,0,87.64,1.69,0.0,1,1
S18C116,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,10.34,0.0,0.0,3,2
S18C119,o__Lactobacillales (UID375),177,350,163,63,271,15,1,0,0,77.71,6.31,77.78,2,1
S18C18,o__Actinomycetales (UID1812),229,457,227,47,405,5,0,0,0,87.14,1.59,60.0,1,1
S18C1831,k__Bacteria (UID203),5449,102,56,81,21,0,0,0,0,27.6,0.0,0.0,3,2
S18C1852,o__Clostridiales (UID1212),172,263,149,72,190,1,0,0,0,75.07,0.11,100.0,1,1
S18C188,o__Lactobacillales (UID355),490,336,184,8,328,0,0,0,0,95.65,0.0,0.0,0,0
S18C201,o__Lactobacillales (UID544),293,475,267,75,389,11,0,0,0,91.01,2.29,36.36,0,0
S18C205,g__Lactobacillus (UID377),91,430,154,17,406,7,0,0,0,94.94,1.32,42.86,0,0
S18C224,k__Bacteria (UID203),5449,103,58,50,53,0,0,0,0,81.03,0.0,0.0,1,1
S18C234,f__Lachnospiraceae (UID1256),33,333,171,61,270,1,1,0,0,86.07,1.46,50.0,1,1
S18C2402,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S18C2441,o__Lactobacillales (UID374),471,349,191,2,347,0,0,0,0,98.95,0.0,0.0,0,0
S18C2628,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S18C3398,k__Bacteria (UID203),5449,104,58,101,3,0,0,0,0,2.04,0.0,0.0,3,2
S18C362,g__Lactobacillus (UID377),91,430,154,77,352,1,0,0,0,85.3,0.65,100.0,1,1
S18C367,k__Bacteria (UID203),5449,104,58,89,15,0,0,0,0,17.36,0.0,0.0,3,2
S18C39,o__Lactobacillales (UID544),293,475,267,166,307,2,0,0,0,67.82,0.17,0.0,1,1
S18C4371,k__Bacteria (UID203),5449,102,56,78,24,0,0,0,0,35.71,0.0,0.0,3,2
S18C439,k__Bacteria (UID203),5449,104,58,81,23,0,0,0,0,28.79,0.0,0.0,3,2
S18C442,o__Lactobacillales (UID355),490,336,184,36,299,1,0,0,0,85.87,0.18,100.0,1,1
S18C4857,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S18C537,o__Clostridiales (UID1226),155,274,157,243,30,1,0,0,0,7.37,0.32,0.0,3,2
S18C556,c__Bacilli (UID285),586,325,181,4,319,2,0,0,0,98.2,0.57,50.0,0,0
S18C569,g__Lactobacillus (UID380),58,449,129,25,424,0,0,0,0,95.2,0.0,0.0,0,0
S18C6190,root (UID1),5656,56,24,55,1,0,0,0,0,4.17,0.0,0.0,3,2
S18C6208,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S18C640,c__Bacilli (UID285),586,324,180,35,288,1,0,0,0,96.4,0.56,100.0,0,0
S18C672,f__Enterobacteriaceae (UID5124),134,1173,336,15,1137,21,0,0,0,97.38,1.0,95.24,0,0
S18C70,o__Actinomycetales (UID1572),580,286,171,248,38,0,0,0,0,9.94,0.0,0.0,3,2
S18C7382,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S18C74,p__Firmicutes (UID240),1318,178,104,24,150,4,0,0,0,84.54,1.51,0.0,1,1
S18C85,o__Lactobacillales (UID544),293,475,267,14,459,2,0,0,0,96.69,0.37,0.0,0,0
S18C90,p__Bacteroidetes (UID2605),350,314,208,6,305,3,0,0,0,97.36,1.44,0.0,0,0
S19C1032,o__Bacteroidales (UID2654),163,486,266,10,473,3,0,0,0,97.56,0.94,33.33,0,0
S19C107,o__Actinomycetales (UID1572),580,286,171,37,247,2,0,0,0,94.1,0.68,0.0,0,0
S19C1094,p__Bacteroidetes (UID2605),350,314,208,43,270,1,0,0,0,94.07,0.48,0.0,0,0
S19C11182,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S19C119,o__Lactobacillales (UID375),177,350,163,98,248,4,0,0,0,71.96,1.05,75.0,1,1
S19C1785,k__Bacteria (UID203),5449,102,56,91,11,0,0,0,0,17.86,0.0,0.0,3,2
S19C18,o__Actinomycetales (UID1812),229,457,227,55,400,2,0,0,0,85.91,0.88,100.0,1,1
S19C1800,c__Bacilli (UID285),586,325,181,20,299,4,2,0,0,98.24,3.5,10.0,0,0
S19C181,c__Bacilli (UID285),586,325,181,9,315,1,0,0,0,99.3,0.55,100.0,0,0
S19C1829,k__Bacteria (UID203),5449,104,58,91,12,1,0,0,0,3.45,0.16,0.0,3,2
S19C188,o__Lactobacillales (UID355),490,336,184,9,326,1,0,0,0,96.47,0.27,100.0,0,0
S19C205,g__Lactobacillus (UID377),91,430,154,28,397,5,0,0,0,92.56,1.4,80.0,0,0
S19C224,k__Bacteria (UID203),5449,103,58,52,51,0,0,0,0,77.59,0.0,0.0,1,1
S19C243,k__Bacteria (UID203),5449,103,57,83,20,0,0,0,0,18.12,0.0,0.0,3,2
S19C2441,o__Lactobacillales (UID374),471,349,191,2,346,1,0,0,0,98.95,0.52,100.0,0,0
S19C27869,p__Bacteroidetes (UID2605),350,314,208,269,45,0,0,0,0,6.41,0.0,0.0,3,2
S19C2918,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S19C313,c__Bacilli (UID285),586,325,181,3,316,6,0,0,0,98.9,2.76,0.0,0,0
S19C314,c__Bacilli (UID285),586,316,174,38,275,2,1,0,0,86.02,2.01,60.0,1,1
S19C3219,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S19C341,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S19C3527,o__Clostridiales (UID1212),172,263,149,59,203,1,0,0,0,74.62,0.67,0.0,1,1
S19C35334,k__Bacteria (UID203),5449,104,58,103,1,0,0,0,0,0.16,0.0,0.0,3,2
S19C3614,c__Bacilli (UID284),725,279,151,52,224,3,0,0,0,93.21,1.66,66.67,0,0
S19C362,g__Lactobacillus (UID377),91,430,154,67,360,3,0,0,0,91.1,1.08,100.0,0,0
S19C3639,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S19C39,o__Lactobacillales (UID544),293,475,267,18,451,6,0,0,0,95.63,1.62,83.33,0,0
S19C392,o__Bacteroidales (UID2657),160,492,269,200,290,2,0,0,0,61.89,0.23,50.0,1,1
S19C4287,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S19C43,o__Actinomycetales (UID1572),580,286,171,53,226,7,0,0,0,87.89,2.04,100.0,1,1
S19C432,k__Bacteria (UID203),5449,102,57,82,20,0,0,0,0,31.58,0.0,0.0,3,2
S19C442,o__Lactobacillales (UID355),490,336,184,22,314,0,0,0,0,93.21,0.0,0.0,0,0
S19C4565,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S19C488,o__Actinomycetales (UID1809),267,396,219,3,380,12,1,0,0,99.16,3.92,86.67,0,0
S19C4910,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S19C556,k__Bacteria (UID203),5449,104,58,85,18,1,0,0,0,28.45,0.86,100.0,3,2
S19C569,g__Lactobacillus (UID380),58,449,129,11,438,0,0,0,0,95.35,0.0,0.0,0,0
S19C61,g__Campylobacter (UID3076),40,926,174,5,919,2,0,0,0,99.49,0.15,0.0,0,0
S19C672,f__Enterobacteriaceae (UID5124),134,1173,336,8,1159,6,0,0,0,98.78,0.72,16.67,0,0
S19C68,o__Actinomycetales (UID1572),580,286,172,19,255,12,0,0,0,94.67,6.01,83.33,1,1
S19C685,root (UID1),5656,56,24,56,0,0,0,0,0,0.0,0.0,0.0,3,2
S19C70,k__Bacteria (UID203),5449,104,58,79,25,0,0,0,0,39.14,0.0,0.0,3,2
S19C74,p__Firmicutes (UID240),1318,178,104,64,112,2,0,0,0,68.48,1.92,50.0,1,1
S19C85,o__Lactobacillales (UID544),293,475,267,7,464,4,0,0,0,97.75,0.94,25.0,0,0
S19C90,p__Bacteroidetes (UID2605),350,314,208,19,287,8,0,0,0,94.55,2.34,25.0,0,0
S19C92,k__Bacteria (UID203),5449,104,58,75,28,1,0,0,0,44.62,1.72,100.0,3,2
S1C1015,o__Clostridiales (UID1212),172,263,149,126,133,4,0,0,0,51.23,1.34,0.0,2,1
S1C1032,o__Bacteroidales (UID2654),163,486,266,229,255,2,0,0,0,53.48,0.56,0.0,1,1
S1C1193,k__Bacteria (UID203),5449,103,57,92,11,0,0,0,0,19.3,0.0,0.0,3,2
S1C120,p__Bacteroidetes (UID2605),350,314,208,215,98,1,0,0,0,31.81,0.48,0.0,3,2
S1C1320,k__Bacteria (UID203),5449,98,58,90,8,0,0,0,0,11.21,0.0,0.0,3,2
S1C14,p__Proteobacteria (UID3887),1487,255,158,1,254,0,0,0,0,99.37,0.0,0.0,0,0
S1C1449,o__Clostridiales (UID1212),172,263,149,23,236,4,0,0,0,91.07,1.7,100.0,0,0
S1C1454,k__Bacteria (UID203),5449,104,58,97,7,0,0,0,0,11.21,0.0,0.0,3,2
S1C1579,o__Lactobacillales (UID355),490,336,184,93,240,2,1,0,0,82.91,1.9,100.0,1,1
S1C1641,k__Bacteria (UID203),5449,103,57,76,27,0,0,0,0,39.47,0.0,0.0,3,2
S1C16621,k__Bacteria (UID203),5449,104,58,101,3,0,0,0,0,5.17,0.0,0.0,3,2
S1C16753,k__Bacteria (UID203),5449,104,58,103,1,0,0,0,0,0.16,0.0,0.0,3,2
S1C1752,o__Lactobacillales (UID374),471,350,191,84,266,0,0,0,0,72.25,0.0,0.0,1,1
S1C1757,p__Bacteroidetes (UID2605),350,315,209,6,306,3,0,0,0,97.59,0.6,33.33,0,0
S1C177,f__Lachnospiraceae (UID1256),33,333,171,158,174,1,0,0,0,55.78,0.58,0.0,1,1
S1C1776,k__Bacteria (UID203),5449,104,58,98,6,0,0,0,0,6.9,0.0,0.0,3,2
